trade_id,counterparty,currency_pair,notional,rate,settlement_date,status,created_at
7fa617dd-fc3b-4d2c-9a00-9bfa571974a3,Barclays PLC,USD/CHF,877329.61,0.575065,2026-02-10,SETTLED,2026-03-02T12:47:18.690941
11a6e7b4-60d7-4f25-ac4d-9a2998affb0c,Barclays PLC,GBP/USD,3449961.97,0.969912,2026-02-20,SETTLED,2026-03-02T12:47:18.690990
aca245ed-7715-4013-84c3-0339b66b1969,Societe Generale,EUR/USD,3537709.59,1.202988,2026-02-28,PENDING,2026-03-02T12:47:18.691041
1808875b-2bec-46b7-bf05-079685ecb778,BNP Paribas,USD/CAD,1174784.79,0.764555,2026-02-10,OPEN,2026-03-02T12:47:18.691102
517db45a-3028-469f-95c8-18cdbdbf5d38,Deutsche Bank AG,USD/JPY,2131443.44,1.044562,2026-02-23,OPEN,2026-03-02T12:47:18.691152
5072d4f8-ab54-4668-9566-d51aea15615b,HSBC Holdings,AUD/USD,366335.09,0.665923,2026-03-01,PENDING,2026-03-02T12:47:18.691201
7cb3ad41-bb25-440f-9adb-10fa9cc4f803,Societe Generale,EUR/USD,4122959.1,1.421193,2026-02-04,SETTLED,2026-03-02T12:47:18.691251
c61ecc84-33dc-47df-8c5a-bdb20892c8b1,HSBC Holdings,AUD/USD,3446503.18,1.199734,2026-02-26,PENDING,2026-03-02T12:47:18.691300
c6955d3d-18dc-4f97-a883-974ef8a09574,Barclays PLC,USD/CHF,2474038.14,0.580442,2026-02-26,PENDING,2026-03-02T12:47:18.691350
bd790b13-4f41-42a6-b019-c13ffcbe4aed,Barclays PLC,GBP/USD,1618384.7,0.750368,2026-02-04,PENDING,2026-03-02T12:47:18.691400
f0471894-70b3-4e75-9d13-78b9d1e634cd,Barclays PLC,GBP/EUR,4181433.48,1.075199,2026-02-24,PENDING,2026-03-02T12:47:18.691449
85a90054-2db5-4bb8-946c-38ed45ffad87,Deutsche Bank AG,USD/CHF,4108892.01,1.076247,2026-02-25,PENDING,2026-03-02T12:47:18.691498
15e87a7a-0bc1-444b-81d6-d0bad4a39c94,Deutsche Bank AG,AUD/USD,3261032.35,1.416073,2026-02-20,SETTLED,2026-03-02T12:47:18.691547
dc683578-6865-49d1-ad31-a41643faae87,Barclays PLC,USD/CHF,3177575.75,0.991726,2026-02-06,SETTLED,2026-03-02T12:47:18.691597
9de601a7-c4e2-4317-b716-539dff04de95,Barclays PLC,GBP/EUR,2047656.99,0.821058,2026-02-22,OPEN,2026-03-02T12:47:18.691646
71769cd4-a34b-4c5f-9b07-05fa72176c4d,HSBC Holdings,USD/CAD,1655720.28,1.193674,2026-02-06,SETTLED,2026-03-02T12:47:18.691695
111bdbb0-b07b-4dc2-a082-4699bc323a31,Societe Generale,EUR/USD,4069694.51,1.050097,2026-02-03,SETTLED,2026-03-02T12:47:18.691745
fab95978-02c2-4ad6-946e-ae3ed6a968ea,Societe Generale,GBP/EUR,1269470.27,0.615922,2026-03-03,PENDING,2026-03-02T12:47:18.691797
890a7497-f204-48e4-9525-413463d91a0d,BNP Paribas,USD/CHF,4126386.74,0.501151,2026-02-21,SETTLED,2026-03-02T12:47:18.691846
20d83572-226c-4a93-85e4-023a0453d908,BNP Paribas,GBP/EUR,280478.39,1.018439,2026-02-02,SETTLED,2026-03-02T12:47:18.691895
9fc4e5ad-e812-41b3-b2bd-ca73b8a783ab,Deutsche Bank AG,USD/JPY,3130789.62,1.259991,2026-02-07,PENDING,2026-03-02T12:47:18.691944
418f2c7b-5586-41c6-b6cd-8a0a24611996,Societe Generale,EUR/USD,663756.01,0.788029,2026-02-10,OPEN,2026-03-02T12:47:18.691993
bc07c8b6-ce85-4a39-bac0-9348c06a661d,Deutsche Bank AG,USD/CAD,4866002.61,1.108872,2026-02-09,OPEN,2026-03-02T12:47:18.692043
ae542842-a710-4b33-bb35-277d7c546b29,Societe Generale,EUR/USD,1560643.19,0.513674,2026-02-16,OPEN,2026-03-02T12:47:18.692100
c5777b52-9e43-49b8-aa39-7aa0bd4e1e8a,Societe Generale,EUR/USD,4961363.13,1.41293,2026-02-10,PENDING,2026-03-02T12:47:18.692149
02459d4d-6c2f-48c6-8f02-c182ce487966,HSBC Holdings,AUD/USD,4162394.44,0.998376,2026-02-13,PENDING,2026-03-02T12:47:18.692201
0307e30d-de72-445c-baab-9ad9ee14db61,Societe Generale,GBP/USD,1374390.23,1.334724,2026-02-24,SETTLED,2026-03-02T12:47:18.692250
ad1451d8-8a45-4a9a-8534-cc38b1fa369a,BNP Paribas,AUD/USD,2760812.73,0.883586,2026-02-06,PENDING,2026-03-02T12:47:18.692302
a7a41426-695c-4fda-b7df-871b2ef81df8,HSBC Holdings,GBP/EUR,4397838.01,1.364027,2026-02-21,SETTLED,2026-03-02T12:47:18.692350
4c0bce7b-398d-4c39-982e-947c0f232b56,HSBC Holdings,GBP/EUR,1705977.46,1.287717,2026-02-07,OPEN,2026-03-02T12:47:18.692399
5a896fbc-ebea-45cf-970a-e5bfa3016a7e,BNP Paribas,AUD/USD,1421366.53,0.798556,2026-03-02,PENDING,2026-03-02T12:47:18.692448
60ff50dd-21f5-425b-9c2c-413b9581a20b,BNP Paribas,USD/CHF,2453305.33,0.648595,2026-02-04,SETTLED,2026-03-02T12:47:18.692507
15bcfd05-c394-4cd6-a827-4cf87d5df75b,Societe Generale,USD/CHF,1668875.38,1.262873,2026-02-27,SETTLED,2026-03-02T12:47:18.692564
8b8da2fe-19d5-4079-a3eb-4d8e1f4f7b21,Deutsche Bank AG,AUD/USD,4349312.4,1.480775,2026-02-24,SETTLED,2026-03-02T12:47:18.692614
5f0a9f77-3bcc-4652-8eb1-9ebc8ff55cfd,Barclays PLC,USD/JPY,1175476.61,1.275544,2026-02-19,PENDING,2026-03-02T12:47:18.692676
1ee1c238-60de-4b82-8493-f3a23f5a66de,Societe Generale,USD/CHF,2370151.49,1.41343,2026-02-10,PENDING,2026-03-02T12:47:18.692726
41428eb1-a871-4630-9c54-d1ef76cfead5,Deutsche Bank AG,USD/CHF,3964044.37,1.152019,2026-02-13,OPEN,2026-03-02T12:47:18.692779
5b99e474-34d6-4163-a85d-b7486ecf37d3,HSBC Holdings,GBP/EUR,639968.89,1.465354,2026-02-26,OPEN,2026-03-02T12:47:18.692829
ea1b44a2-b8d1-4300-a7e3-2bfa14464752,BNP Paribas,USD/CHF,4372209.97,0.940306,2026-02-13,OPEN,2026-03-02T12:47:18.692878
c793392b-1c26-42c0-93a4-13c40f88d7f4,Deutsche Bank AG,EUR/USD,3614994.7,0.909979,2026-02-08,SETTLED,2026-03-02T12:47:18.692929
2b21220d-81c2-47eb-96c8-ee52545573c0,BNP Paribas,USD/CAD,3909811.2,0.765023,2026-02-04,SETTLED,2026-03-02T12:47:18.692979
4bdefe6e-25bd-4342-8683-6f1db6ce83e2,BNP Paribas,USD/CHF,3252684.9,1.351765,2026-02-20,SETTLED,2026-03-02T12:47:18.693028
cfe4797f-fd6d-4c5a-9d86-4bf2ab1b7d12,Societe Generale,GBP/EUR,3137727.9,1.387439,2026-02-06,PENDING,2026-03-02T12:47:18.693085
3c473b02-6eb0-4364-a9bc-0e414fd569e2,HSBC Holdings,GBP/USD,189136.51,0.568421,2026-02-12,PENDING,2026-03-02T12:47:18.693135
a5322e67-4ab3-4293-9fbc-30bba99c3979,Barclays PLC,USD/CHF,460992.86,1.478338,2026-02-21,OPEN,2026-03-02T12:47:18.693185
a68f54b5-e34b-4152-a901-ae9cbb5c42a5,Barclays PLC,USD/JPY,3473065.8,1.403424,2026-02-05,OPEN,2026-03-02T12:47:18.693235
2c721b86-c74b-488c-abf9-96b8f4d01a76,Deutsche Bank AG,GBP/USD,1473905.2,0.874841,2026-02-22,PENDING,2026-03-02T12:47:18.693284
ad5962b8-6e5b-4dc4-ad3d-b830376ab797,Deutsche Bank AG,GBP/USD,2066138.23,1.1818,2026-02-04,OPEN,2026-03-02T12:47:18.693334
1a873098-a8a6-4075-aeca-c0de0e16a1c1,BNP Paribas,USD/CAD,404052.07,1.37084,2026-02-24,OPEN,2026-03-02T12:47:18.693383
3d4c1323-e937-4802-857d-3d7c640e4a8c,Deutsche Bank AG,USD/CHF,2493359.59,1.083157,2026-02-14,PENDING,2026-03-02T12:47:18.693433
6fa9d328-8794-4247-a9ef-a94d19667f77,Barclays PLC,GBP/EUR,1277346.92,0.755327,2026-02-04,SETTLED,2026-03-02T12:47:18.693482
68a9b4fc-6e61-4ecc-b00b-e48403b07e16,Deutsche Bank AG,EUR/USD,4507035.02,1.177611,2026-02-08,SETTLED,2026-03-02T12:47:18.693533
96409fb0-638b-44a9-8c65-1c70b5c7026f,HSBC Holdings,USD/CAD,4726725.82,1.487652,2026-02-24,SETTLED,2026-03-02T12:47:18.693582
ea8952a7-cf5d-43f7-bbad-ae3006a60ace,HSBC Holdings,GBP/USD,3454664.43,0.956836,2026-02-14,SETTLED,2026-03-02T12:47:18.693632
efd78175-111c-4377-8f76-42b75fa7e143,Societe Generale,AUD/USD,4268143.94,0.606653,2026-03-01,SETTLED,2026-03-02T12:47:18.693681
7ff505ca-be62-4bc1-b972-364c5906c1bd,HSBC Holdings,EUR/USD,2878311.53,1.492692,2026-02-10,PENDING,2026-03-02T12:47:18.693731
8eb7a0ad-7b5c-42bb-83db-68986ef0e31d,Barclays PLC,AUD/USD,1985070.65,0.508098,2026-03-02,PENDING,2026-03-02T12:47:18.693870
379c0b79-607e-434b-ae6d-89058d9cdf66,HSBC Holdings,GBP/EUR,2488669.16,1.404155,2026-02-26,OPEN,2026-03-02T12:47:18.693918
abc422b4-e87c-449b-b3f4-e2cc401ab5d8,Deutsche Bank AG,AUD/USD,3039254.34,0.852321,2026-02-25,SETTLED,2026-03-02T12:47:18.693966
473f61c2-01c3-4fdd-bb19-692dea799b27,Deutsche Bank AG,USD/CAD,3392044.65,1.220928,2026-02-08,OPEN,2026-03-02T12:47:18.694014
e8448a3a-4ef2-49a7-9643-ce3663e8e1cc,HSBC Holdings,GBP/EUR,4517984.48,1.146341,2026-02-14,SETTLED,2026-03-02T12:47:18.694060
9363fddd-4617-48ab-92fb-3793236f0c65,Deutsche Bank AG,EUR/USD,176489.01,0.864861,2026-02-22,SETTLED,2026-03-02T12:47:18.694114
d61334e1-93c4-4e98-be61-d5bbc9abd88b,Deutsche Bank AG,GBP/USD,1640328.44,0.915503,2026-03-01,PENDING,2026-03-02T12:47:18.694160
4e0cbe7e-8038-463f-90a9-f75dd989e228,BNP Paribas,USD/JPY,4383538.38,0.865858,2026-02-18,OPEN,2026-03-02T12:47:18.694207
5a8b80e3-860d-45a3-ae6a-380dabd4ffa8,Societe Generale,GBP/EUR,1292280.72,1.32469,2026-02-17,SETTLED,2026-03-02T12:47:18.694253
f1355fe0-8d3d-4143-ab63-40794aa0d754,Barclays PLC,USD/CHF,3735331.16,0.838715,2026-02-18,OPEN,2026-03-02T12:47:18.694300
66c75270-44cb-46bb-90e9-d0d89afc379b,Societe Generale,GBP/EUR,712377.5,1.4665,2026-02-16,PENDING,2026-03-02T12:47:18.694350
e269fed3-f69d-465b-ac1c-4cadaa28278d,Barclays PLC,USD/JPY,1835217.5,1.290682,2026-02-03,PENDING,2026-03-02T12:47:18.694398
68b98844-fa44-4bd4-b6cb-63be42f8bb76,HSBC Holdings,AUD/USD,626707.8,0.868586,2026-02-24,SETTLED,2026-03-02T12:47:18.694445
d4f5d92f-930a-42ea-b713-19d40f65cf7e,Barclays PLC,USD/CAD,4113862.33,1.440292,2026-02-03,OPEN,2026-03-02T12:47:18.694491
59d4a88b-c9eb-48bb-a47e-b99e3d5e8ab1,BNP Paribas,USD/JPY,2362669.57,1.119547,2026-02-14,PENDING,2026-03-02T12:47:18.694536
b4d523f2-78c0-4445-b102-2a925dc63006,Societe Generale,USD/CAD,1114622.33,0.563217,2026-02-20,SETTLED,2026-03-02T12:47:18.694583
7ffa6343-40b5-4fe0-ae0b-56bfd9c4dc78,Barclays PLC,EUR/USD,3249704.84,0.616676,2026-03-01,SETTLED,2026-03-02T12:47:18.694630
9fa089ec-d836-4f60-aad0-d1525015bb22,Deutsche Bank AG,AUD/USD,4979677.6,0.61612,2026-02-08,OPEN,2026-03-02T12:47:18.694676
0a81500f-4c6c-45a4-9fec-06ec1f0e6596,BNP Paribas,USD/CHF,1949342.7,0.871012,2026-02-28,PENDING,2026-03-02T12:47:18.694724
6404df50-957b-4270-92e0-e05ac3f6c329,Societe Generale,USD/CAD,3713922.38,0.654523,2026-02-24,OPEN,2026-03-02T12:47:18.694771
ae3cb7c5-bcff-45d5-bf3c-4dc15d07e7cb,HSBC Holdings,EUR/USD,4170128.49,1.115652,2026-02-28,PENDING,2026-03-02T12:47:18.694819
7f898f52-965a-4c13-a744-578011b56c4f,Deutsche Bank AG,GBP/EUR,1858944.49,0.943383,2026-02-19,SETTLED,2026-03-02T12:47:18.694870
7b5afdbd-36da-45a1-b46a-ec78da9f2d73,BNP Paribas,USD/CAD,505779.58,1.18568,2026-02-17,SETTLED,2026-03-02T12:47:18.694923
c4957fb2-be7f-4961-93c9-ae52bdf203c2,Barclays PLC,GBP/EUR,312144.94,0.775881,2026-02-28,SETTLED,2026-03-02T12:47:18.694969
3128e692-9740-406b-b7d9-2432a03f1caa,BNP Paribas,EUR/USD,467450.38,0.712106,2026-02-23,OPEN,2026-03-02T12:47:18.695016
e068faa3-227f-40fb-b655-43eb5fa26154,Deutsche Bank AG,GBP/EUR,3936105.01,0.743569,2026-02-10,PENDING,2026-03-02T12:47:18.695062
5f959fac-a0e6-4a5d-a3ba-dc69b6735c27,BNP Paribas,GBP/USD,1033975.82,1.329818,2026-02-24,PENDING,2026-03-02T12:47:18.695116
bc41a4f3-7e48-4e0e-ad53-66bd52003e9f,HSBC Holdings,GBP/EUR,1087597.25,1.369695,2026-02-25,OPEN,2026-03-02T12:47:18.695162
20d54d30-1480-404c-9da8-7f3343350917,HSBC Holdings,GBP/EUR,3945332.33,1.095982,2026-02-08,OPEN,2026-03-02T12:47:18.695209
c2924bf8-b8bb-40d4-9f3c-e4d07ce72a4f,Deutsche Bank AG,EUR/USD,4937761.25,1.040215,2026-02-04,PENDING,2026-03-02T12:47:18.695255
f39bdecc-e4d6-4651-9be3-c9126f427686,HSBC Holdings,GBP/EUR,4333574.96,0.631803,2026-02-09,OPEN,2026-03-02T12:47:18.695301
57e4955a-dc3a-4477-a5bc-1714573479b3,HSBC Holdings,EUR/USD,2948376.08,0.515781,2026-02-06,OPEN,2026-03-02T12:47:18.695347
6d205acf-34b0-4740-bd32-53e50435c808,Barclays PLC,USD/CHF,3711173.1,1.026086,2026-03-03,SETTLED,2026-03-02T12:47:18.695394
683b82ba-a53d-4091-aeb0-1435b11a5f0b,Barclays PLC,USD/CHF,3892305.03,1.013238,2026-02-23,PENDING,2026-03-02T12:47:18.695441
f6354df4-b373-4d48-b3fc-4b4d3d3c105b,BNP Paribas,USD/JPY,1115533.28,1.115107,2026-02-02,SETTLED,2026-03-02T12:47:18.695488
9dfcee19-c6ff-4d7d-9c73-5868f17ea4f9,Societe Generale,GBP/EUR,3220270.01,0.531151,2026-02-03,SETTLED,2026-03-02T12:47:18.695537
dbf2d5f0-c074-4ae5-9786-e33861700597,Societe Generale,EUR/USD,2137105.36,0.607962,2026-02-09,OPEN,2026-03-02T12:47:18.695583
a366062a-1c5b-4c12-a713-14fcfdcd8a27,Deutsche Bank AG,USD/JPY,1617337.98,0.648334,2026-02-18,PENDING,2026-03-02T12:47:18.695630
7663e5b3-fe46-4466-9d17-a70c57ec93bb,HSBC Holdings,USD/CHF,3169052.85,1.048356,2026-02-08,PENDING,2026-03-02T12:47:18.695676
07eb0a06-621c-47ed-9473-c40dba274a01,BNP Paribas,USD/CHF,2657478.62,0.953715,2026-02-14,OPEN,2026-03-02T12:47:18.695725
557dbe7c-58b8-4bef-a348-4f712e17cf12,BNP Paribas,USD/CAD,3967549.5,0.614414,2026-02-20,OPEN,2026-03-02T12:47:18.695772
fb657bd6-81af-4971-98bb-eba55d4e926f,Societe Generale,USD/JPY,2156049.01,1.388091,2026-02-19,SETTLED,2026-03-02T12:47:18.695820
6a741cd0-ded5-4b0c-8713-0e8c04fb1baf,HSBC Holdings,USD/CHF,1999663.62,1.229613,2026-02-02,SETTLED,2026-03-02T12:47:18.695866
5f6bbd40-e169-411a-ba7f-5fa9ad95afc1,Deutsche Bank AG,USD/CAD,3328888.24,0.874301,2026-02-02,SETTLED,2026-03-02T12:47:18.695912
28661783-6e00-4bea-99e6-4f67a8bed175,Barclays PLC,USD/CHF,344995.21,1.331772,2026-02-19,OPEN,2026-03-02T12:47:18.695959
c7b67e08-e4ab-4386-83bc-08b2f9e0e390,Deutsche Bank AG,AUD/USD,3725498.96,0.872647,2026-02-16,OPEN,2026-03-02T12:47:18.696005
f139067c-a570-4291-9d6c-5aee3a7078f3,HSBC Holdings,USD/CAD,2936460.76,1.061586,2026-03-01,OPEN,2026-03-02T12:47:18.696054
d81962ce-ca7b-4c13-b5b7-1ba574934736,Societe Generale,GBP/EUR,2059935.08,1.373607,2026-02-07,PENDING,2026-03-02T12:47:18.696109
985409e9-270c-4e51-b036-ca15451022d2,HSBC Holdings,USD/JPY,266715.94,0.787629,2026-02-24,OPEN,2026-03-02T12:47:18.696155
1d58283a-8c2f-41ec-99f5-a74096c13b4e,Societe Generale,GBP/USD,2893813.41,0.712739,2026-02-08,OPEN,2026-03-02T12:47:18.696201
b7b8511b-45cc-4072-afa1-4dc60b3af586,Barclays PLC,GBP/EUR,1757068.83,1.056265,2026-02-13,SETTLED,2026-03-02T12:47:18.696246
8cbd67fa-0f52-4e63-9fdf-0ef94cc6beca,BNP Paribas,GBP/EUR,2874759.02,1.307221,2026-02-24,PENDING,2026-03-02T12:47:18.696293
c52b913d-ae5b-442a-aa77-d51fa4fde2a1,Barclays PLC,AUD/USD,3071730.67,1.142699,2026-02-13,PENDING,2026-03-02T12:47:18.696339
d65fd7d8-c665-462c-b055-7d7e1e5141a7,Deutsche Bank AG,USD/JPY,4149009.34,0.767448,2026-02-06,PENDING,2026-03-02T12:47:18.696386
7e05ff43-be85-4623-837c-23f1667033ce,HSBC Holdings,EUR/USD,3814423.49,1.421538,2026-02-07,OPEN,2026-03-02T12:47:18.696432
a07c10a8-0445-4154-a0e2-3cc19df17f81,Societe Generale,EUR/USD,4350614.91,1.066321,2026-03-01,OPEN,2026-03-02T12:47:18.696479
0afbf909-62e5-485a-8a97-6d83b7d9469f,Barclays PLC,USD/CAD,3707435.61,1.47181,2026-03-03,PENDING,2026-03-02T12:47:18.696525
35f5d104-6da9-4e5d-a431-765034c2430e,HSBC Holdings,GBP/USD,1083513.07,0.919832,2026-02-26,SETTLED,2026-03-02T12:47:18.696570
27a21a5f-e529-434b-b98d-f4ac8f957e1c,BNP Paribas,AUD/USD,1565070.47,0.824383,2026-02-15,OPEN,2026-03-02T12:47:18.696623
9742dc44-d618-4829-8b95-de4a559ac505,BNP Paribas,EUR/USD,4417877.5,0.65558,2026-03-02,PENDING,2026-03-02T12:47:18.696670
a69de89e-9cbc-4bc4-82e1-da7bb6cf783f,Societe Generale,USD/CHF,417091.82,0.943113,2026-02-20,PENDING,2026-03-02T12:47:18.696716
14f5abfb-0876-4072-a05d-270d37a8f92e,BNP Paribas,EUR/USD,2215800.49,0.773167,2026-02-18,SETTLED,2026-03-02T12:47:18.696762
e98a242d-b92e-427c-b2d0-e1d8c753d675,BNP Paribas,USD/CHF,2155269.03,0.783246,2026-02-02,PENDING,2026-03-02T12:47:18.696808
5cf961d6-e2cc-4f47-94d4-631e0f954d8f,Societe Generale,AUD/USD,3338991.47,0.545417,2026-02-25,OPEN,2026-03-02T12:47:18.696854
79f50d7d-bed7-4587-8956-35df6fd20926,Deutsche Bank AG,GBP/EUR,48358.56,0.801419,2026-02-18,OPEN,2026-03-02T12:47:18.696901
412e7361-dbef-4e3a-a6c2-2c9fcf40afa2,Barclays PLC,EUR/USD,3823162.87,0.789447,2026-02-23,SETTLED,2026-03-02T12:47:18.696948
8178451b-aaed-4194-982c-0d5c17a80f84,Societe Generale,AUD/USD,3737600.48,0.675695,2026-02-10,PENDING,2026-03-02T12:47:18.696994
31e0a098-a3f5-4c03-891a-58f1c2968adb,HSBC Holdings,EUR/USD,1158252.47,1.058724,2026-02-16,SETTLED,2026-03-02T12:47:18.697040
ca67c248-08db-417b-99af-bc5db82fc2c6,Barclays PLC,USD/CHF,4310204.17,0.542302,2026-02-15,OPEN,2026-03-02T12:47:18.697092
f9c7af76-823a-4f68-bb20-7e2248497ebc,BNP Paribas,USD/CHF,4311928.97,1.075759,2026-02-10,PENDING,2026-03-02T12:47:18.697139
810857fd-9af6-4921-b4fc-d79f1ed394a8,Societe Generale,EUR/USD,3204306.93,0.789515,2026-02-18,SETTLED,2026-03-02T12:47:18.697186
3519eb96-aeeb-426c-aad0-5fd14b1cc586,Societe Generale,GBP/EUR,867647.17,1.447614,2026-02-12,PENDING,2026-03-02T12:47:18.697234
9545b0f7-6bda-4b01-bec8-7132d3b1eac9,Barclays PLC,GBP/USD,4599651.06,0.58813,2026-03-01,SETTLED,2026-03-02T12:47:18.697281
5200ccde-8b5e-4516-9879-427a2d022d95,Societe Generale,GBP/EUR,2948467.73,1.023963,2026-02-04,SETTLED,2026-03-02T12:47:18.697330
2ce02fe1-846f-47b8-89dd-816fb8b0cb45,Deutsche Bank AG,EUR/USD,3731566.08,0.721572,2026-02-13,PENDING,2026-03-02T12:47:18.697376
d5de0f30-c244-4325-b49c-bfaf9da611ab,Deutsche Bank AG,GBP/EUR,3169791.09,1.030605,2026-02-08,SETTLED,2026-03-02T12:47:18.697422
5692bdd5-2c45-4954-9056-212d71f4850b,Deutsche Bank AG,GBP/USD,1761987.68,1.458223,2026-02-23,OPEN,2026-03-02T12:47:18.697469
c51d7752-1940-4f50-aea6-916ecd0e5be0,BNP Paribas,GBP/USD,740756.65,0.697272,2026-02-02,PENDING,2026-03-02T12:47:18.697515
460de5cc-b8f9-495b-b85d-dc452ff7cc69,Societe Generale,USD/CHF,386012.84,1.451292,2026-02-04,PENDING,2026-03-02T12:47:18.697564
3156a656-e96f-46ec-9b26-c34005b1e3ff,BNP Paribas,USD/CAD,3801786.98,0.948905,2026-02-12,PENDING,2026-03-02T12:47:18.697609
db5531ee-8d4f-44e2-b769-dbba3cb4b75d,HSBC Holdings,GBP/USD,4932794.42,0.823208,2026-02-14,SETTLED,2026-03-02T12:47:18.697655
08a87468-e40f-439e-8f35-edc2118057a5,HSBC Holdings,GBP/EUR,350748.43,0.942208,2026-02-20,SETTLED,2026-03-02T12:47:18.697701
ccb030dc-2ef3-4a75-a7d4-858fc507379e,Barclays PLC,USD/JPY,2961184.59,0.851942,2026-02-16,SETTLED,2026-03-02T12:47:18.697748
b0589629-f8c6-4314-99ee-950417ab283d,HSBC Holdings,EUR/USD,2265050.18,0.55689,2026-02-06,PENDING,2026-03-02T12:47:18.697794
f8969280-9c1a-4a04-b57b-b185490a280a,BNP Paribas,AUD/USD,4322607.67,1.355293,2026-02-06,PENDING,2026-03-02T12:47:18.697842
77a18356-c506-4d09-8edf-ee9182715072,Barclays PLC,USD/CHF,1928567.56,1.080329,2026-03-03,PENDING,2026-03-02T12:47:18.697889
6016a605-4c55-4fb2-864b-0d9a6b98b036,Societe Generale,AUD/USD,3262668.9,0.821527,2026-02-18,OPEN,2026-03-02T12:47:18.697935
d357044d-58e5-49bb-bc94-976660a91688,HSBC Holdings,USD/CAD,4789034.57,0.950523,2026-03-03,OPEN,2026-03-02T12:47:18.697983
03983122-099c-4ef9-8266-abdc23588641,Deutsche Bank AG,USD/CAD,2527699.52,0.672559,2026-02-09,SETTLED,2026-03-02T12:47:18.698030
c98414a1-30cc-4aea-8ea7-ea48c4be4f76,BNP Paribas,GBP/USD,4955020.25,1.024069,2026-03-01,SETTLED,2026-03-02T12:47:18.698081
2c149b02-0c2d-42f6-b9c5-e80d3ad51ef7,Societe Generale,GBP/EUR,1870531.39,0.782894,2026-02-27,SETTLED,2026-03-02T12:47:18.698127
8ab030fb-91a0-48ee-bf37-041cacca61ce,HSBC Holdings,EUR/USD,3397699.63,0.552366,2026-02-20,SETTLED,2026-03-02T12:47:18.698174
2970b6bc-f1d3-42aa-aab6-53b989a747ed,HSBC Holdings,USD/JPY,481584.68,1.178379,2026-02-09,PENDING,2026-03-02T12:47:18.698221
be31db88-3773-4b29-a6c5-a07d9de021a6,BNP Paribas,GBP/EUR,4259315.64,1.46441,2026-02-08,OPEN,2026-03-02T12:47:18.698267
e13614a5-dd36-4037-a997-0ba942008005,Deutsche Bank AG,USD/JPY,1673476.56,1.08274,2026-02-21,SETTLED,2026-03-02T12:47:18.698313
28f70380-65a5-4d2e-a4cf-1ee4064517fb,Societe Generale,GBP/USD,4838805.57,1.19848,2026-02-28,PENDING,2026-03-02T12:47:18.698359
f0627429-1ee2-461a-844a-5e740e5be5ef,BNP Paribas,USD/CHF,3547081.73,0.584719,2026-02-16,PENDING,2026-03-02T12:47:18.698406
1ba844bc-11ea-4fd6-8ad5-12b461eeb74c,BNP Paribas,EUR/USD,3960393.17,1.313185,2026-02-22,PENDING,2026-03-02T12:47:18.698459
134773ec-1e03-4258-96b1-455f176ca64a,Barclays PLC,USD/JPY,3355575.64,1.008488,2026-02-25,SETTLED,2026-03-02T12:47:18.698505
d3e3ec80-75f6-4150-bffc-df73959be7bf,Societe Generale,GBP/USD,909511.99,0.714193,2026-02-11,OPEN,2026-03-02T12:47:18.698553
d7dafd49-3b88-45bd-8e39-795cb767c208,HSBC Holdings,GBP/EUR,4999883.34,0.654945,2026-02-22,OPEN,2026-03-02T12:47:18.698599
6ec7a8b2-72b6-4f07-a8dd-789a7f468557,BNP Paribas,EUR/USD,2543371.67,1.039771,2026-02-02,PENDING,2026-03-02T12:47:18.698645
8cf6fdab-fe1b-448f-8d6d-36f130aabedc,Deutsche Bank AG,AUD/USD,1690454.22,1.266308,2026-02-18,SETTLED,2026-03-02T12:47:18.698691
f9b787f7-d614-433d-817a-d6f36ff506da,BNP Paribas,GBP/EUR,779721.28,0.680846,2026-02-05,OPEN,2026-03-02T12:47:18.698737
9340a5c7-e783-4d25-8860-2e01ff1a9126,HSBC Holdings,USD/CAD,3608703.16,0.543692,2026-02-13,PENDING,2026-03-02T12:47:18.698783
2c450fd9-04cc-4e55-bb7d-3a8bb871a864,HSBC Holdings,GBP/EUR,1195275.71,0.944199,2026-02-10,PENDING,2026-03-02T12:47:18.698831
0c0a42bf-7901-4eba-9459-a550f2ec089c,Deutsche Bank AG,USD/JPY,3921163.79,0.734003,2026-02-10,SETTLED,2026-03-02T12:47:18.698878
6e78b068-b84e-431b-a858-4b6669dc99a8,BNP Paribas,USD/CHF,4520831.95,0.694016,2026-02-02,SETTLED,2026-03-02T12:47:18.698924
36a406c8-ad5a-4c3c-95e6-4e6198899d98,BNP Paribas,AUD/USD,3849498.37,1.278124,2026-02-20,SETTLED,2026-03-02T12:47:18.699014
0105210c-619c-463c-98b4-37a55c3492be,BNP Paribas,GBP/USD,4831678.08,1.316891,2026-02-28,SETTLED,2026-03-02T12:47:18.699061
c37059c9-ea42-438d-8f9d-9a2d5e057999,HSBC Holdings,AUD/USD,270377.22,0.980591,2026-02-07,OPEN,2026-03-02T12:47:18.699113
020575a9-3896-488c-afd1-4624f8d70363,Barclays PLC,USD/JPY,3559890.88,1.015909,2026-02-05,OPEN,2026-03-02T12:47:18.699159
d8998b6a-338a-4612-8441-55a3ca9208fe,BNP Paribas,GBP/USD,3817952.98,0.772791,2026-02-28,SETTLED,2026-03-02T12:47:18.699206
edfc2fcd-437d-420e-8ed3-40061c9700bd,Societe Generale,USD/JPY,467650.71,1.410505,2026-02-24,OPEN,2026-03-02T12:47:18.699253
